"To not apply Pricing Rule in a particular transaction, all applicable Pricing Rules should be disabled.",Không áp dụng Quy tắc định giá cho một giao dịch cụ thể thì tất cả các Quy tắc định giá liên quan phải được tắt.
"To set this Fiscal Year as Default, click on 'Set as Default'","Để đặt Năm tài chính này làm mặc định, hãy nhấp vào “Đặt làm mặc định”."
To view logs of Loyalty Points assigned to a Customer.,Xem nhật ký điểm thưởng khách hàng đã được gán.
To {0},Đến {0}
To {0} | {1} {2},Đến {0} | {1} {2}
Toggle Filters,Bật/Tắt bộ lọc
Too many columns. Export the report and print it using a spreadsheet application.,Quá nhiều cột. Hãy xuất báo cáo và in bằng ứng dụng bảng tính.
Tools,Công cụ
Total (Credit),Tổng (Có)
Total (Without Tax),Tổng (Chưa thuế)
Total Achieved,Tổng đạt được
Total Actual,Tổng thực tế
Total Amount,Tổng số tiền
Total Amount Credited,Tổng số tiền đã ghi Có
Total Applicable Charges in Purchase Receipt Items table must be same as Total Taxes and Charges,Tổng các khoản phí áp dụng trong bảng Mặt hàng Phiếu nhập mua phải bằng Tổng thuế và phí
Total Budget,Tổng ngân sách
Total Collected: {0},Tổng đã thu: {0}
Total Commission,Tổng hoa hồng
Total Contribution Amount: {0},Tổng số tiền đóng góp: {0}
Total Credit/ Debit Amount should be same as linked Journal Entry,Tổng số tiền Có/Nợ phải bằng với bút toán nhật ký liên kết
Total Debit must be equal to Total Credit. The difference is {0},Tổng Nợ phải bằng Tổng Có. Chênh lệch là {0}
Total Invoiced Amount,Tổng số tiền đã lập hóa đơn
Total Order Considered,Tổng giá trị đơn hàng được tính
Total Order Value,Tổng giá trị đơn hàng
Total Outgoing,Tổng chi ra
Total Outstanding,Tổng còn phải thu
Total Outstanding Amount,Tổng số tiền còn phải thu
Total Outstanding: {0},Tổng còn phải thu: {0}
Total Paid Amount,Tổng số tiền đã thanh toán
Total Payment Amount in Payment Schedule must be equal to Grand / Rounded Total,Tổng số tiền thanh toán trong Lịch thanh toán phải bằng Tổng cộng / Tổng làm tròn
Total Payments,Tổng các khoản thanh toán
Total Qty,Tổng số lượng
Total Quantity,Tổng số lượng
Total Revenue,Tổng doanh thu
Total Student,Tổng số học viên
Total Target,Tổng chỉ tiêu
Total Tax,Tổng thuế
Total Taxable Amount,Tổng giá trị chịu thuế
Total Taxable Value,Tổng giá trị tính thuế
Total Unpaid: {0},Tổng chưa thanh toán: {0}
Total Variance,Tổng chênh lệch
Total Weightage of all Assessment Criteria must be 100%,Tổng trọng số của tất cả tiêu chí đánh giá phải là 100%
Total advance ({0}) against Order {1} cannot be greater than the Grand Total ({2}),Tổng tiền ứng trước ({0}) cho Đơn hàng {1} không được lớn hơn Tổng cộng ({2})
Total advance amount cannot be greater than total claimed amount,Tổng số tiền ứng trước không được lớn hơn tổng số tiền yêu cầu
Total allocated leaves are more days than maximum allocation of {0} leave type for employee {1} in the period,Tổng số ngày nghỉ được phân bổ nhiều hơn mức tối đa của loại nghỉ {0} cho nhân viên {1} trong kỳ
Total allocated leaves are more than days in the period,Tổng số ngày nghỉ được phân bổ nhiều hơn số ngày trong kỳ
Total allocated percentage for sales team should be 100,Tổng tỷ lệ phân bổ cho đội ngũ bán hàng phải là 100
Total cannot be zero,Tổng không được bằng 0
Total contribution percentage should be equal to 100,Tổng tỷ lệ đóng góp phải bằng 100
Total hours: {0},Tổng số giờ: {0}
Total {0} ({1}),Tổng {0} ({1})
"Total {0} for all items is zero, may be you should change 'Distribute Charges Based On'","Tổng {0} của tất cả mặt hàng bằng 0, có thể bạn nên thay đổi “Phân bổ phí dựa trên”"
Total(Amt),Tổng (Số tiền)
Total(Qty),Tổng (Số lượng)
Traceability,Khả năng truy vết
Track Leads by Lead Source.,Theo dõi khách hàng tiềm năng theo nguồn
Transaction,Giao dịch
Transaction Date,Ngày giao dịch
Transaction Type,Loại giao dịch
Transaction currency must be same as Payment Gateway currency,Tiền tệ giao dịch phải giống với tiền tệ của Cổng thanh toán
Transaction not allowed against stopped Work Order {0},Không cho phép giao dịch đối với Lệnh sản xuất đã dừng {0}
Transaction reference no {0} dated {1},Tham chiếu giao dịch số {0} ngày {1}
Transactions,Các giao dịch
Transactions can only be deleted by the creator of the Company,Chỉ người tạo Công ty mới có thể xóa giao dịch
Transfer,Chuyển
Transfer Material,Chuyển nguyên vật liệu
Transfer Type,Loại chuyển
Transfer an asset from one warehouse to another,Chuyển tài sản từ kho này sang kho khác
Transfered,Đã chuyển
Transferred Quantity,Số lượng đã chuyển
Transport Receipt Date,Ngày chứng từ vận chuyển
Transport Receipt No,Số chứng từ vận chuyển
Transportation,Vận chuyển
Transporter ID,Mã đơn vị vận chuyển
Transporter Name,Tên đơn vị vận chuyển
Travel Expenses,Chi phí đi lại
Tree Type,Loại cây
Tree of Bill of Materials,Cây Định mức nguyên vật liệu (BOM)
Tree of Item Groups.,Cây Nhóm mặt hàng
Tree of Procedures,Cây Quy trình
Tree of Quality Procedures.,Cây Quy trình chất lượng
Tree of financial Cost Centers.,Cây Trung tâm chi phí tài chính
Tree of financial accounts.,Cây Tài khoản tài chính
Treshold {0}% appears more than once,Ngưỡng {0}% xuất hiện nhiều hơn một lần
Trial Period End Date Cannot be before Trial Period Start Date,Ngày kết thúc dùng thử không được trước ngày bắt đầu dùng thử
Trialling,Đang dùng thử
Type of Business,Loại hình kinh doanh
Types of activities for Time Logs,Các loại hoạt động cho nhật ký thời gian
UOM,Đơn vị tính
UOM Conversion factor is required in row {0},Hệ số quy đổi đơn vị tính là bắt buộc tại dòng {0}
UOM coversion factor required for UOM: {0} in Item: {1},Cần hệ số quy đổi cho UOM: {0} của Mặt hàng: {1}
URL,URL
Unable to find exchange rate for {0} to {1} for key date {2}. Please create a Currency Exchange record manually,Không tìm thấy tỷ giá từ {0} sang {1} cho ngày khóa {2}. Vui lòng tạo bản ghi Tỷ giá thủ công
Unable to find score starting at {0}. You need to have standing scores covering 0 to 100,Không tìm thấy điểm xếp hạng bắt đầu từ {0}. Cần có thang điểm bao phủ từ 0 đến 100
Unable to find variable: ,Không tìm thấy biến:
Unblock Invoice,Mở khóa hóa đơn
Uncheck all,Bỏ chọn tất cả
Unclosed Fiscal Years Profit / Loss (Credit),Lãi/Lỗ (Có) của các năm tài chính chưa khóa
Unit,Đơn vị
Unit of Measure,Đơn vị tính
Unit of Measure {0} has been entered more than once in Conversion Factor Table,Đơn vị tính {0} đã được nhập nhiều hơn một lần trong bảng hệ số quy đổi
Unknown,Không xác định
Unpaid,Chưa thanh toán
Unsecured Loans,Khoản vay không có tài sản đảm bảo
Unsubscribe from this Email Digest,Hủy đăng ký khỏi bản tin email này
Unsubscribed,Đã hủy đăng ký
Until,Đến khi
Unverified Webhook Data,Dữ liệu Webhook chưa xác thực
Update Account Name / Number,Cập nhật Tên / Số tài khoản
Update Account Number / Name,Cập nhật Số / Tên tài khoản
Update Cost,Cập nhật chi phí
Update Items,Cập nhật mặt hàng
Update Print Format,Cập nhật mẫu in
Update bank payment dates with journals.,Cập nhật ngày thanh toán ngân hàng bằng bút toán nhật ký
Update in progress. It might take a while.,Đang cập nhật. Có thể mất một lúc
Update rate as per last purchase,Cập nhật đơn giá theo lần mua gần nhất
Update stock must be enable for the purchase invoice {0},Phải bật cập nhật tồn kho cho hóa đơn mua {0}
Updating Variants...,Đang cập nhật biến thể…
Upload your letter head and logo. (you can edit them later).,Tải lên tiêu đề thư và logo (có thể chỉnh sửa sau)
Upper Income,Thu nhập cao
Use Sandbox,Dùng môi trường Sandbox
User,Người dùng
User ID,Mã người dùng
User ID not set for Employee {0},Chưa thiết lập ID người dùng cho nhân viên {0}
User Remark,Ghi chú người dùng
User has not applied rule on the invoice {0},Người dùng chưa áp dụng quy tắc cho hóa đơn {0}
User {0} already exists,Người dùng {0} đã tồn tại
User {0} created,Đã tạo người dùng {0}
User {0} does not exist,Người dùng {0} không tồn tại
User {0} doesn't have any default POS Profile. Check Default at Row {1} for this User.,Người dùng {0} không có Hồ sơ POS mặc định. Kiểm tra Mặc định tại dòng {1} cho người dùng này
User {0} is already assigned to Employee {1},Người dùng {0} đã được gán cho Nhân viên {1}
User {0} is already assigned to Healthcare Practitioner {1},Người dùng {0} đã được gán cho Nhân viên y tế {1}
Users,Người dùng
Utility Expenses,Chi phí tiện ích
Valid From Date must be lesser than Valid Upto Date.,Ngày hiệu lực từ phải nhỏ hơn ngày hiệu lực đến
Valid Till,Hiệu lực đến
Valid from and valid upto fields are mandatory for the cumulative,Các trường hiệu lực từ và hiệu lực đến là bắt buộc cho dạng cộng dồn
Valid from date must be less than valid upto date,Ngày hiệu lực từ phải nhỏ hơn ngày hiệu lực đến
Valid till date cannot be before transaction date,Ngày hiệu lực đến không được trước ngày giao dịch
Validity,Thời hạn hiệu lực
Validity period of this quotation has ended.,Thời hạn hiệu lực của báo giá này đã hết
Valuation Rate,Giá trị định giá
Valuation Rate is mandatory if Opening Stock entered,Giá trị định giá là bắt buộc nếu nhập tồn kho đầu kỳ
Valuation type charges can not marked as Inclusive,Không được đánh dấu phí theo kiểu định giá là Bao gồm
Value Or Qty,Giá trị hoặc Số lượng
Value Proposition,Giá trị đề xuất
Value for Attribute {0} must be within the range of {1} to {2} in the increments of {3} for Item {4},Giá trị cho Thuộc tính {0} phải nằm trong khoảng {1} đến {2} với bước {3} cho Mặt hàng {4}
Value must be between {0} and {1},Giá trị phải nằm giữa {0} và {1}
"Values of exempt, nil rated and non-GST inward supplies","Giá trị của hàng miễn thuế, thuế suất 0% và hàng mua vào không chịu GST"
Variance,Chênh lệch
Variance ({}),Chênh lệch ({})
Variant,Biến thể
Variant Attributes,Thuộc tính biến thể
Variant Based On cannot be changed,Không thể thay đổi “Dựa trên biến thể”
Variant Details Report,Báo cáo chi tiết biến thể
Variant creation has been queued.,Đã đưa việc tạo biến thể vào hàng đợi
Vehicle Expenses,Chi phí phương tiện
Vehicle No,Số xe
Vehicle Type,Loại xe
Vehicle/Bus Number,Số xe/xe buýt
Venture Capital,Vốn đầu tư mạo hiểm
View Chart of Accounts,Xem Sơ đồ tài khoản
View Fees Records,Xem hồ sơ học phí
